match_id,datetime,league,gender_bucket,home_prior_wr,away_prior_wr,prior_wr_diff,q1_diff,q2_diff,ht_home,ht_away,ht_diff,gp_count,gp_last,gp_peak_home,gp_peak_away,gp_area_home,gp_area_away,gp_area_diff,gp_mean_abs,gp_swings,pbp_home_plays,pbp_away_plays,pbp_plays_diff,pbp_home_3pt,pbp_away_3pt,pbp_3pt_diff,target_q3_home_win
15723475,2026-03-15T16:00:00,Regular season,men_or_open,0.0,0.0,0.0,6,-1,32,27,5,24,3,14,2,129,4,125,5.541666666666667,5,19,17,2,2,4,-2,1
15736656,2026-03-15T16:00:00,"EYBL U15, SUPERFINAL - 12./15.03.2026 - Riga, Latvia",men_or_open,1.0,1.0,0.0,-14,-18,28,60,-32,24,-34,-2,35,0,461,-461,19.208333333333332,0,19,36,-17,4,0,4,0
15592153,2026-03-15T16:15:00,"Basketligaen, Placement round",men_or_open,1.0,0.5,0.5,-1,-6,29,36,-7,24,-6,3,9,4,82,-78,3.5833333333333335,2,22,23,-1,2,3,-1,1
14128936,2026-03-15T16:30:00,Polish Basketball League,men_or_open,1.0,0.0,1.0,3,11,45,31,14,24,10,16,3,191,0,191,7.958333333333333,0,24,23,1,8,5,3,0
14343978,2026-03-15T16:30:00,Lega A Basket,men_or_open,0.0,0.0,0.0,4,4,41,33,8,24,15,15,3,113,13,100,5.25,1,33,22,11,4,2,2,1
14374755,2026-03-15T16:30:00,"Segunda FEB, Group West",men_or_open,0.0,0.0,0.0,8,2,40,30,10,24,11,15,0,191,0,191,7.958333333333333,0,21,20,1,8,3,5,0
14643722,2026-03-15T16:30:00,"Enovos League, Regular Season",men_or_open,1.0,0.0,1.0,15,14,59,30,29,24,36,36,0,409,0,409,17.041666666666668,0,35,19,16,14,4,10,1
15471287,2026-03-15T16:30:00,"1. Liga, Qualifying Round",men_or_open,0.0,1.0,-1.0,-12,-10,41,63,-22,24,-25,-2,25,0,359,-359,14.958333333333334,0,20,32,-12,11,14,-3,1
15526943,2026-03-15T16:30:00,"Austrian Basketball Superliga, Qualifying Round",men_or_open,1.0,1.0,0.0,8,12,51,31,20,24,23,23,2,321,0,321,13.375,0,33,17,16,3,6,-3,1
15526955,2026-03-15T16:30:00,"Austrian Basketball Superliga, Championship Round",men_or_open,0.5,1.0,-0.5,22,4,60,34,26,24,26,27,2,386,4,382,16.25,1,31,22,9,9,4,5,1
15526957,2026-03-15T16:30:00,"Austrian Basketball Superliga, Championship Round",men_or_open,0.0,0.5,-0.5,6,-10,36,40,-4,24,-4,8,9,60,67,-7,5.291666666666667,1,23,23,0,4,8,-4,1
15550124,2026-03-15T16:30:00,"CN1 Basquetebol, 2ª Fase - Grupo Manutenção Sul",men_or_open,1.0,1.0,0.0,12,-7,45,40,5,24,-1,16,1,150,2,148,6.333333333333333,2,23,24,-1,6,7,-1,1
15550125,2026-03-15T16:30:00,"CN1 Basquetebol, 2ª Fase - Grupo Promoção Sul",men_or_open,0.0,0.0,0.0,-2,0,29,31,-2,24,-6,4,10,17,91,-74,4.5,3,21,20,1,1,4,-3,0
15701085,2026-03-15T16:30:00,"NLB, Qualifying round",men_or_open,1.0,1.0,0.0,0,17,50,33,17,24,20,20,3,145,15,130,6.666666666666667,1,32,21,11,6,2,4,1
14343975,2026-03-15T17:00:00,Lega A Basket,men_or_open,0.0,0.0,0.0,5,-4,43,42,1,24,-1,7,3,56,12,44,2.8333333333333335,4,26,24,2,3,6,-3,0
14373910,2026-03-15T17:00:00,Primera FEB,men_or_open,0.0,1.0,-1.0,5,-1,43,39,4,24,2,9,2,101,2,99,4.291666666666667,1,25,29,-4,6,4,2,0
14373912,2026-03-15T17:00:00,Primera FEB,men_or_open,0.0,0.5,-0.5,6,-4,46,44,2,24,5,10,2,96,4,92,4.166666666666667,1,31,20,11,7,10,-3,1
14374757,2026-03-15T17:00:00,"Segunda FEB, Group West",men_or_open,0.0,0.0,0.0,4,-5,46,47,-1,24,4,8,10,47,56,-9,4.291666666666667,4,30,27,3,6,7,-1,1
14439281,2026-03-15T17:00:00,NBA,men_or_open,1.0,0.3333333333333333,0.6666666666666667,1,-7,47,53,-6,24,-6,9,6,87,14,73,4.208333333333333,3,23,24,-1,6,9,-3,1
14456401,2026-03-15T17:00:00,Poland 1st Division Basketball,men_or_open,0.0,1.0,-1.0,-6,12,49,43,6,24,5,7,8,28,84,-56,4.666666666666667,1,30,33,-3,7,3,4,0
14501684,2026-03-15T17:00:00,2nd League,men_or_open,1.0,0.0,1.0,12,2,53,39,14,24,16,19,3,246,8,238,10.583333333333334,1,32,22,10,6,5,1,1
14643721,2026-03-15T17:00:00,"Enovos League, Regular Season",men_or_open,0.0,1.0,-1.0,-5,3,49,51,-2,24,-5,4,8,7,84,-77,3.7916666666666665,3,31,28,3,4,7,-3,0
14698296,2026-03-15T17:00:00,Germany BBL,men_or_open,1.0,1.0,0.0,-1,9,48,40,8,24,5,8,6,67,23,44,3.75,4,26,25,1,6,8,-2,0
14698297,2026-03-15T17:00:00,Germany BBL,men_or_open,0.0,0.0,0.0,3,3,43,37,6,24,6,8,2,62,5,57,2.7916666666666665,4,25,21,4,5,5,0,0
14791986,2026-03-15T17:00:00,"Segunda FEB, Group East",men_or_open,0.0,0.0,0.0,-4,10,41,35,6,24,5,10,7,65,46,19,4.625,1,22,23,-1,7,5,2,0
15014537,2026-03-15T17:00:00,Liga Košarkaškog saveza Herceg Bosne,men_or_open,0.0,0.0,0.0,-5,1,45,49,-4,24,-5,3,9,3,91,-88,3.9166666666666665,2,28,29,-1,7,7,0,1
15471277,2026-03-15T17:00:00,"1. Liga, Promotion Round",men_or_open,0.0,0.0,0.0,3,1,42,38,4,24,2,13,1,124,1,123,5.208333333333333,2,20,23,-3,9,5,4,1
15471285,2026-03-15T17:00:00,"1. Liga, Qualifying Round",men_or_open,0.5,1.0,-0.5,-3,-3,42,48,-6,24,-4,4,8,23,48,-25,2.9583333333333335,7,29,28,1,5,10,-5,1
15505784,2026-03-15T17:00:00,"Serie B, Group B",men_or_open,1.0,0.0,1.0,5,0,41,36,5,24,10,10,1,111,0,111,4.625,0,25,25,0,9,1,8,1
15613903,2026-03-15T17:00:00,NBA G League,men_or_open,1.0,0.0,1.0,2,-11,57,66,-9,24,-9,8,9,50,58,-8,4.5,1,25,32,-7,8,4,4,1
15695088,2026-03-15T17:00:00,"FSHB Superliga, K.K.M 2025-26",men_or_open,0.0,0.0,0.0,-9,10,49,48,1,24,3,7,9,31,51,-20,3.4166666666666665,3,30,28,2,7,8,-1,1
15714253,2026-03-15T17:00:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,0.0,0.0,0.0,-5,-2,30,37,-7,24,-8,10,13,35,134,-99,7.041666666666667,1,24,27,-3,4,4,0,1
14428854,2026-03-15T17:10:00,Betsafe-LKL,men_or_open,0.0,0.0,0.0,-5,4,48,49,-1,24,1,1,8,1,84,-83,3.5416666666666665,1,25,29,-4,9,9,0,1
14491556,2026-03-15T17:30:00,Liga ACB,men_or_open,0.0,1.0,-1.0,-3,3,35,35,0,24,0,4,7,25,22,3,1.9583333333333333,3,24,27,-3,4,3,1,1
14500862,2026-03-15T17:30:00,Turkish Basketball Super League,men_or_open,0.0,0.0,0.0,0,-5,50,55,-5,24,1,2,9,4,71,-67,3.125,2,30,32,-2,10,7,3,1
15177389,2026-03-15T17:30:00,"FIBA World Cup Qualification, Women, Group C",women,0.5,1.0,-0.5,5,-3,42,40,2,24,-2,7,2,73,3,70,3.1666666666666665,3,26,26,0,4,6,-2,0
15550123,2026-03-15T17:30:00,"CN1 Basquetebol, 2ª Fase - Grupo Manutenção Sul",men_or_open,0.3333333333333333,0.5,-0.16666666666666669,13,4,56,39,17,24,17,18,1,281,0,281,11.708333333333334,0,28,23,5,7,5,2,0
14270269,2026-03-15T18:00:00,France Pro A,men_or_open,0.0,0.0,0.0,5,-4,47,46,1,24,4,6,4,77,11,66,3.6666666666666665,1,29,32,-3,9,4,5,1
14491557,2026-03-15T18:00:00,Liga ACB,men_or_open,1.0,0.5,0.5,4,1,42,37,5,24,5,7,5,62,9,53,2.9583333333333335,1,27,24,3,1,3,-2,1
14902166,2026-03-15T18:00:00,I A MCKL,men_or_open,1.0,1.0,0.0,7,-4,41,38,3,24,6,12,1,148,0,148,6.166666666666667,0,30,24,6,2,5,-3,1
14902171,2026-03-15T18:00:00,I A MCKL,men_or_open,0.0,0.0,0.0,-6,7,46,45,1,24,2,6,9,27,72,-45,4.125,1,30,31,-1,7,4,3,1
15179925,2026-03-15T18:00:00,"FIBA World Cup Qualification, Women, Group B",women,0.0,1.0,-1.0,-15,-21,18,54,-36,24,-41,1,41,1,451,-450,18.833333333333332,2,12,30,-18,3,10,-7,0
15179942,2026-03-15T18:00:00,"FIBA World Cup Qualification, Women, Group D",women,1.0,0.5,0.5,8,4,57,45,12,24,11,19,2,224,0,224,9.333333333333334,0,31,28,3,10,5,5,0
15505582,2026-03-15T18:00:00,"Portugal Proliga, Relegation Round",men_or_open,0.0,1.0,-1.0,-10,8,45,47,-2,24,-2,3,13,11,103,-92,4.75,5,23,27,-4,11,6,5,0
15550118,2026-03-15T18:00:00,1st Division Women,women,1.0,0.5,0.5,7,3,36,26,10,24,11,14,3,205,0,205,8.541666666666666,0,19,15,4,6,2,4,0
15550119,2026-03-15T18:00:00,1st Division Women,women,0.0,0.0,0.0,-6,12,46,40,6,24,14,14,7,55,48,7,4.291666666666667,1,33,19,14,2,8,-6,1
15608612,2026-03-15T18:00:00,"Liga Ouro, Classificação",men_or_open,0.0,0.0,0.0,0,1,43,42,1,24,-5,3,5,14,21,-7,1.4583333333333333,5,25,29,-4,7,6,1,0
15695091,2026-03-15T18:00:00,"FSHB Superliga, K.K.M 2025-26",men_or_open,1.0,0.0,1.0,6,11,53,36,17,24,11,17,5,197,15,182,8.833333333333334,3,31,21,10,6,7,-1,0
15704994,2026-03-15T18:00:00,Croatian Premier League,men_or_open,0.0,0.0,0.0,11,-6,44,39,5,24,8,14,0,159,0,159,6.625,0,32,25,7,1,4,-3,1
15737432,2026-03-15T18:00:00,Regular season,men_or_open,0.0,0.0,0.0,7,-10,30,33,-3,24,9,9,3,80,6,74,3.5833333333333335,2,23,16,7,5,4,1,1
14374751,2026-03-15T18:30:00,"Segunda FEB, Group West",men_or_open,0.0,0.0,0.0,-1,-3,36,40,-4,24,-6,3,8,3,86,-83,3.7083333333333335,2,23,25,-2,3,7,-4,1
14731171,2026-03-15T18:30:00,Princ Caffe Superliga,men_or_open,1.0,1.0,0.0,-2,-5,34,41,-7,24,-5,7,14,30,99,-69,5.375,1,24,23,1,4,7,-3,0
14731173,2026-03-15T18:30:00,Princ Caffe Superliga,men_or_open,0.0,0.0,0.0,5,-3,41,39,2,24,-2,10,2,110,2,108,4.666666666666667,1,23,25,-2,5,5,0,1
14733887,2026-03-15T18:30:00,Super League,men_or_open,1.0,1.0,0.0,8,10,52,34,18,24,13,20,1,236,1,235,9.875,2,27,23,4,9,6,3,0
15550560,2026-03-15T18:30:00,"CN1 Basquetebol, 2ª Fase - Grupo Promoção Norte",men_or_open,0.0,0.0,0.0,0,11,40,29,11,24,16,16,1,110,4,106,4.75,4,25,18,7,2,2,0,1
15637193,2026-03-15T18:45:00,"Campeonato Nacional da 1ª Divisao Feminina, 2ª Fase - Grupo Manutenção Sul",men_or_open,0.0,0.0,0.0,-4,4,27,27,0,24,-6,4,6,8,61,-53,2.875,3,15,19,-4,2,3,-1,0
15732819,2026-03-15T18:45:00,"Serie A2, LNP Cup",men_or_open,1.0,1.0,0.0,0,-4,34,38,-4,24,-6,2,10,2,79,-77,3.375,2,17,24,-7,6,3,3,0
14343986,2026-03-15T19:00:00,Lega A Basket,men_or_open,0.0,1.0,-1.0,8,1,54,45,9,24,12,13,1,175,0,175,7.291666666666667,0,34,25,9,5,6,-1,0
14630279,2026-03-15T19:00:00,Meridianbet KLS,men_or_open,0.0,1.0,-1.0,-7,4,35,38,-3,24,-2,2,9,6,71,-65,3.2083333333333335,2,23,23,0,4,5,-1,0
14635906,2026-03-15T19:00:00,NBA G League,men_or_open,0.0,0.5,-0.5,-5,-7,53,65,-12,24,-12,2,15,2,191,-189,8.041666666666666,1,24,29,-5,6,8,-2,1
15485270,2026-03-15T19:00:00,"ABA Liga, Championship Round",men_or_open,0.0,1.0,-1.0,12,8,63,43,20,24,26,26,4,348,0,348,14.5,0,36,29,7,7,2,5,1
15550562,2026-03-15T19:00:00,"LMBPF Temporada, Regular",men_or_open,1.0,0.6666666666666666,0.33333333333333337,6,-1,40,35,5,24,9,11,1,92,2,90,3.9166666666666665,4,23,25,-2,5,2,3,0
15639432,2026-03-15T19:00:00,"LMBPF Temporada, Regular",men_or_open,0.5,0.0,0.5,5,-2,27,24,3,24,0,8,4,99,4,95,4.291666666666667,1,14,17,-3,7,2,5,1
15714254,2026-03-15T19:00:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,0.0,1.0,-1.0,-17,-10,38,65,-27,24,-18,-3,27,0,391,-391,16.291666666666668,0,29,40,-11,2,5,-3,1
15714259,2026-03-15T19:00:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,1.0,1.0,0.0,0,-10,31,41,-10,24,-12,1,13,4,149,-145,6.375,2,20,23,-3,3,6,-3,1
15714260,2026-03-15T19:00:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,1.0,0.0,1.0,7,5,58,46,12,24,7,12,4,129,8,121,5.708333333333333,4,38,35,3,8,4,4,0
15723319,2026-03-15T19:00:00,A1 Liga,men_or_open,0.0,1.0,-1.0,-4,10,41,35,6,24,7,9,5,51,26,25,3.2083333333333335,3,24,25,-1,8,1,7,0
15745645,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,1.0,0.5,0.5,-4,-7,31,42,-11,24,-13,0,15,0,125,-125,5.208333333333333,0,22,28,-6,4,8,-4,0
15745646,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.0,0.5,-0.5,3,-8,33,38,-5,24,-1,12,8,81,34,47,4.791666666666667,1,24,23,1,7,4,3,0
15745647,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.0,0.5,-0.5,-1,5,34,30,4,24,2,6,5,41,13,28,2.25,6,17,20,-3,7,1,6,0
15745648,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.0,1.0,-1.0,4,-9,28,33,-5,24,-2,6,5,41,31,10,3.0,4,20,19,1,2,4,-2,0
15745651,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.5,1.0,-0.5,-11,-9,28,48,-20,24,-21,1,25,1,285,-284,11.916666666666666,1,24,29,-5,2,6,-4,1
15745654,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.0,1.0,-1.0,-2,-5,32,39,-7,24,-8,-1,10,0,116,-116,4.833333333333333,0,18,25,-7,5,5,0,0
15745655,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.0,1.0,-1.0,-2,6,35,31,4,24,6,9,2,64,12,52,3.1666666666666665,3,20,22,-2,1,0,1,1
15745656,2026-03-15T19:00:00,"Egyptian Basketball Super League, Regular Season",men_or_open,0.0,0.0,0.0,-1,1,32,32,0,24,0,6,8,19,41,-22,2.5,2,20,21,-1,3,1,2,0
15758942,2026-03-15T19:00:00,I B MCKL,men_or_open,0.0,0.0,0.0,-1,-8,40,49,-9,24,-9,5,11,12,107,-95,4.958333333333333,3,22,24,-2,2,8,-6,1
15550559,2026-03-15T19:15:00,1st Division Men,men_or_open,0.0,0.0,0.0,-8,10,56,54,2,24,3,9,11,51,69,-18,5.0,1,34,30,4,7,12,-5,1
14442090,2026-03-15T19:30:00,NBA,men_or_open,0.5,0.0,0.5,-4,3,59,60,-1,24,-1,2,10,4,62,-58,2.75,3,28,30,-2,8,7,1,0
14442225,2026-03-15T19:30:00,NBA,men_or_open,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1,-6,59,64,-5,24,-5,5,5,40,21,19,2.5416666666666665,4,36,32,4,3,7,-4,1
14442494,2026-03-15T19:30:00,NBA,men_or_open,0.0,0.0,0.0,-8,5,62,65,-3,24,-3,5,9,13,85,-72,4.083333333333333,3,28,32,-4,12,12,0,1
14635908,2026-03-15T19:30:00,NBA G League,men_or_open,0.3333333333333333,0.0,0.3333333333333333,2,12,72,58,14,24,14,16,1,127,1,126,5.333333333333333,2,34,27,7,4,6,-2,0
14635909,2026-03-15T20:00:00,NBA G League,men_or_open,0.6666666666666666,0.5,0.16666666666666663,1,-2,47,48,-1,24,-1,6,3,35,8,27,1.7916666666666667,3,22,21,1,4,6,-2,0
15179928,2026-03-15T21:00:00,"FIBA World Cup Qualification, Women, Group B",women,0.5,1.0,-0.5,2,0,28,26,2,24,-6,11,6,72,22,50,3.9166666666666665,2,18,20,-2,2,5,-3,1
15686409,2026-03-15T21:00:00,Superliga,men_or_open,1.0,0.0,1.0,-5,17,49,37,12,24,16,16,5,120,29,91,6.208333333333333,1,31,23,8,5,5,0,1
15686407,2026-03-15T21:45:00,Superliga,men_or_open,0.0,0.0,0.0,4,3,58,51,7,24,5,12,0,131,0,131,5.458333333333333,0,34,33,1,7,6,1,1
14442364,2026-03-15T22:00:00,NBA,men_or_open,0.6666666666666666,0.6666666666666666,0.0,3,-4,53,54,-1,24,-1,5,7,24,35,-11,2.4583333333333335,6,26,27,-1,4,9,-5,1
14635911,2026-03-15T22:00:00,NBA G League,men_or_open,1.0,1.0,0.0,-2,3,59,58,1,24,1,1,11,1,113,-112,4.75,1,25,26,-1,11,8,3,0
14635912,2026-03-15T22:00:00,NBA G League,men_or_open,1.0,0.5,0.5,-6,-3,54,63,-9,24,-9,0,14,0,175,-175,7.291666666666667,0,25,30,-5,5,4,1,1
15686510,2026-03-15T22:00:00,Superliga,men_or_open,0.0,0.0,0.0,6,3,50,41,9,24,7,9,4,106,5,101,4.625,3,25,32,-7,10,2,8,1
15699396,2026-03-15T22:15:00,Mexico LNBP Women,women,1.0,0.0,1.0,1,17,45,27,18,24,16,18,3,178,3,175,7.541666666666667,2,31,20,11,2,3,-1,0
15686408,2026-03-15T23:00:00,Superliga,men_or_open,1.0,0.0,1.0,-10,-11,29,50,-21,24,-27,0,28,0,317,-317,13.208333333333334,0,23,30,-7,2,9,-7,0
15716092,2026-03-15T23:00:00,"CIBACOPA , Primera Vuelta",men_or_open,0.0,0.6666666666666666,-0.6666666666666666,14,0,46,32,14,24,15,16,0,256,0,256,10.666666666666666,0,31,23,8,3,4,-1,1
15745665,2026-03-15T23:10:00,Superliga,men_or_open,0.5,0.0,0.5,8,-2,40,34,6,24,14,14,1,155,1,154,6.5,1,32,24,8,2,4,-2,1
14442233,2026-03-16T00:00:00,NBA,men_or_open,0.5,0.0,0.5,-14,5,45,54,-9,24,-9,3,19,3,237,-234,10.0,2,24,27,-3,5,8,-3,1
15032214,2026-03-16T00:00:00,Argentina Liga Nacional,men_or_open,0.6666666666666666,0.5,0.16666666666666663,2,-3,41,42,-1,24,-2,8,3,83,15,68,4.083333333333333,2,26,26,0,10,8,2,1
15113711,2026-03-16T00:00:00,"Liga Argentina, Group Stage",men_or_open,0.0,0.0,0.0,13,-1,44,32,12,24,14,14,2,219,2,217,9.208333333333334,1,27,25,2,8,4,4,1
15113714,2026-03-16T00:00:00,"Liga Argentina, Group Stage",men_or_open,0.0,0.3333333333333333,-0.3333333333333333,1,2,39,36,3,24,7,9,4,45,21,24,2.75,4,26,26,0,7,3,4,1
15179929,2026-03-16T00:00:00,"FIBA World Cup Qualification, Women, Group B",women,0.0,0.5,-0.5,12,-8,26,22,4,24,9,15,1,141,1,140,5.916666666666667,1,18,12,6,5,1,4,1
15113713,2026-03-16T00:30:00,"Liga Argentina, Group Stage",men_or_open,0.0,1.0,-1.0,3,7,45,35,10,24,16,16,5,121,12,109,5.541666666666667,3,30,18,12,2,3,-1,1
14439247,2026-03-16T02:00:00,NBA,men_or_open,0.75,0.3333333333333333,0.4166666666666667,-2,7,54,49,5,24,5,5,4,29,31,-2,2.5,2,27,26,1,6,3,3,0
15756290,2026-03-16T11:10:00,"The League, Хагас Шигшээ",men_or_open,0.5,1.0,-0.5,5,-10,43,48,-5,24,-11,11,11,70,70,0,5.833333333333333,1,27,29,-2,4,7,-3,1
14967012,2026-03-16T11:35:00,China CBA,men_or_open,0.5,0.0,0.5,1,4,46,41,5,24,7,7,6,49,15,34,2.6666666666666665,1,33,21,12,3,7,-4,1
14967013,2026-03-16T11:35:00,China CBA,men_or_open,0.5,1.0,-0.5,-8,3,44,49,-5,24,-13,-5,13,0,186,-186,7.75,0,29,35,-6,5,6,-1,0
14967015,2026-03-16T11:35:00,China CBA,men_or_open,1.0,0.0,1.0,-11,6,44,49,-5,24,-3,2,11,2,94,-92,4.0,1,31,30,1,3,8,-5,1
14967016,2026-03-16T11:35:00,China CBA,men_or_open,0.0,0.0,0.0,-1,12,58,47,11,24,11,13,3,98,17,81,4.791666666666667,1,33,33,0,8,5,3,0
14967018,2026-03-16T11:35:00,China CBA,men_or_open,0.0,0.0,0.0,-8,-4,34,46,-12,24,-6,2,15,2,179,-177,7.541666666666667,1,26,26,0,5,9,-4,1
14902172,2026-03-16T14:30:00,I A MCKL,men_or_open,0.0,0.5,-0.5,12,-3,56,47,9,24,4,16,2,241,0,241,10.041666666666666,0,31,32,-1,8,5,3,0
15305909,2026-03-16T14:30:00,Superleague,men_or_open,0.0,1.0,-1.0,-14,1,30,43,-13,24,-14,1,16,1,272,-271,11.375,1,18,26,-8,2,5,-3,1
15723312,2026-03-16T15:15:00,"Poland 2nd Basketball League, Runda Zasadnicza",men_or_open,0.5,1.0,-0.5,-4,3,45,46,-1,24,3,6,4,37,17,20,2.25,6,25,29,-4,6,5,1,1
14128935,2026-03-16T17:00:00,Polish Basketball League,men_or_open,0.0,1.0,-1.0,-1,11,51,41,10,24,0,10,2,94,7,87,4.208333333333333,3,31,30,1,3,4,-1,0
14775113,2026-03-16T17:00:00,Liga Nationala,men_or_open,0.0,0.0,0.0,7,0,40,33,7,24,11,14,2,170,5,165,7.291666666666667,1,24,21,3,7,3,4,1
14902168,2026-03-16T17:00:00,I A MCKL,men_or_open,0.0,0.0,0.0,7,-11,39,43,-4,24,-5,9,10,77,39,38,4.833333333333333,4,31,25,6,2,4,-2,1
14902169,2026-03-16T17:00:00,I A MCKL,men_or_open,1.0,1.0,0.0,-2,15,41,28,13,24,14,16,6,131,26,105,6.541666666666667,3,24,20,4,8,3,5,1
15711555,2026-03-16T17:00:00,Tipos SBL,men_or_open,1.0,0.3333333333333333,0.6666666666666667,9,1,53,43,10,24,7,14,1,196,0,196,8.166666666666666,0,28,25,3,9,8,1,0
14733897,2026-03-16T17:30:00,Super League,men_or_open,0.6666666666666666,1.0,-0.33333333333333337,0,1,47,46,1,24,2,6,6,46,18,28,2.6666666666666665,6,29,29,0,8,6,2,1
15689429,2026-03-16T17:30:00,"Zain Basketball League, Relegation Games",men_or_open,0.0,1.0,-1.0,11,1,55,43,12,24,11,12,0,203,0,203,8.458333333333334,0,33,25,8,9,6,3,0
14733888,2026-03-16T18:00:00,Super League,men_or_open,0.0,0.0,0.0,4,12,55,39,16,24,13,16,5,202,9,193,8.791666666666666,1,33,21,12,6,8,-2,0
15592120,2026-03-16T18:00:00,"Basketligaen, Championship round",men_or_open,0.0,0.5,-0.5,6,8,54,40,14,24,17,17,5,159,18,141,7.375,3,32,25,7,7,4,3,1
15592124,2026-03-16T18:15:00,"Basketligaen, Championship round",men_or_open,1.0,0.0,1.0,4,-16,41,53,-12,24,-4,5,12,23,87,-64,4.583333333333333,3,27,25,2,4,9,-5,1
15622407,2026-03-16T18:30:00,1. A SKL,men_or_open,0.0,0.5,-0.5,-1,0,45,46,-1,24,3,5,3,38,10,28,2.0,7,27,22,5,6,7,-1,0
15707878,2026-03-16T18:30:00,"Golden Square, Golden Square",men_or_open,0.0,0.0,0.0,2,-5,39,42,-3,24,3,3,10,18,59,-41,3.2083333333333335,6,30,25,5,3,5,-2,0
15597916,2026-03-16T19:00:00,"Nationale 1, Relegation Round",men_or_open,1.0,1.0,0.0,-7,9,42,40,2,24,2,2,10,11,74,-63,3.5416666666666665,4,28,25,3,2,2,0,1
14128938,2026-03-16T19:15:00,Polish Basketball League,men_or_open,0.0,0.0,0.0,-3,5,36,34,2,24,1,6,5,42,26,16,2.8333333333333335,1,24,26,-2,5,3,2,0
15580044,2026-03-16T19:30:00,1. A SKL,men_or_open,0.0,1.0,-1.0,-18,0,29,47,-18,24,-26,-2,26,0,352,-352,14.666666666666666,0,16,31,-15,2,1,1,0
15610266,2026-03-16T19:45:00,"Serie B, Group A",men_or_open,1.0,0.0,1.0,9,-5,48,44,4,24,9,11,0,160,0,160,6.666666666666667,0,29,29,0,7,4,3,1
15265219,2026-03-16T20:00:00,Argentina Liga Nacional,men_or_open,0.0,0.3333333333333333,-0.3333333333333333,3,10,50,37,13,24,15,15,3,177,7,170,7.666666666666667,2,28,23,5,7,4,3,1
14602671,2026-03-16T20:30:00,Portugal LBP,men_or_open,0.0,1.0,-1.0,3,8,45,34,11,24,12,14,3,89,19,70,4.5,3,28,20,8,7,4,3,0
15707879,2026-03-16T20:30:00,"Golden Square, Golden Square",men_or_open,0.6666666666666666,1.0,-0.33333333333333337,-4,14,52,42,10,24,8,11,8,88,33,55,5.041666666666667,1,30,31,-1,8,5,3,0
14439259,2026-03-16T23:00:00,NBA,men_or_open,1.0,1.0,0.0,13,4,67,50,17,24,17,17,0,205,0,205,8.541666666666666,0,35,28,7,9,5,4,1
14442492,2026-03-16T23:00:00,NBA,men_or_open,0.0,0.0,0.0,-11,4,57,64,-7,24,-7,1,17,4,155,-151,6.625,1,30,34,-4,7,5,2,0
15202967,2026-03-16T23:15:00,Brazil NBB,men_or_open,1.0,1.0,0.0,5,-2,42,39,3,24,-3,5,3,42,14,28,2.3333333333333335,5,23,21,2,5,10,-5,0
15617353,2026-03-16T23:15:00,"Uruguay LUB, Championship Round",men_or_open,0.5,1.0,-0.5,2,-7,41,46,-5,24,-2,7,7,34,40,-6,3.0833333333333335,1,26,35,-9,8,2,6,1
14442263,2026-03-16T23:30:00,NBA,men_or_open,0.6666666666666666,0.6666666666666666,0.0,-1,5,65,61,4,24,4,7,7,58,27,31,3.5416666666666665,3,31,32,-1,13,8,5,1
14442462,2026-03-16T23:30:00,NBA,men_or_open,0.3333333333333333,0.5,-0.16666666666666669,-15,-9,41,65,-24,24,-24,-3,24,0,369,-369,15.375,0,27,34,-7,2,8,-6,0
14635913,2026-03-16T23:30:00,NBA G League,men_or_open,0.0,0.25,-0.25,29,-1,74,46,28,24,28,31,2,499,0,499,20.791666666666668,0,35,21,14,5,5,0,1
14439310,2026-03-17T00:00:00,NBA,men_or_open,0.3333333333333333,0.0,0.3333333333333333,2,2,61,57,4,24,2,4,3,27,10,17,1.5416666666666667,11,31,29,2,7,7,0,1
14442464,2026-03-17T00:00:00,NBA,men_or_open,0.6666666666666666,0.3333333333333333,0.3333333333333333,6,7,67,54,13,24,10,17,10,153,28,125,7.541666666666667,2,35,25,10,5,9,-4,1
14635914,2026-03-17T00:00:00,NBA G League,men_or_open,0.3333333333333333,0.5,-0.16666666666666669,-1,1,59,59,0,24,0,11,4,74,16,58,3.75,3,28,28,0,3,4,-1,1
14635915,2026-03-17T00:00:00,NBA G League,men_or_open,1.0,0.6666666666666666,0.33333333333333337,8,-1,68,61,7,24,7,12,2,137,5,132,5.916666666666667,1,32,29,3,9,5,4,0
