match_id,datetime,league,league_bucket,gender_bucket,home_team_bucket,away_team_bucket,home_prior_wr,away_prior_wr,prior_wr_diff,prior_wr_sum,q1_diff,q2_diff,ht_home,ht_away,ht_diff,ht_total,gp_count,gp_last,gp_peak_home,gp_peak_away,gp_area_home,gp_area_away,gp_area_diff,gp_mean_abs,gp_swings,pbp_home_plays,pbp_away_plays,pbp_plays_diff,pbp_home_3pt,pbp_away_3pt,pbp_3pt_diff,pbp_home_plays_share,pbp_home_3pt_share,global_diff,global_abs_diff,is_tied,trailing_is_home,trailing_is_away,trailing_points_to_tie,trailing_points_to_lead,remaining_minutes_target,required_ppm_tie,required_ppm_lead,trailing_points_per_min,leading_points_per_min,trailing_points_per_play,trailing_play_share,trailing_plays_per_min,req_pts_per_trailing_event,pressure_ratio_tie,pressure_ratio_lead,scoring_gap_per_min,urgency_index,trailing_3pt_rate,clutch_window_minutes,clutch_scoring_events,clutch_home_points,clutch_away_points,clutch_points_diff,clutch_home_event_share,clutch_home_max_run_pts,clutch_away_max_run_pts,clutch_run_diff,clutch_last_scoring_home,clutch_last_scoring_away,target_q3_home_win
14508815,2026-03-14T19:00:00,2nd League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,3,-1,33,31,2,64,24,2,9,5,84,20,64,4.333333333333333,1,22,22,0,3,3,0,0.5,0.5,2,2,0,0,1,2,3,12.0,0.16666666666666666,0.25,1.2916666666666667,1.375,1.4090909090909092,0.5,0.9166666666666666,0.18181818181818182,0.12903225806451613,0.1935483870967742,-0.08333333333333326,0.2708333333333333,0.13636363636363635,6.0,12,6,13,-7,0.25,2,7,-5,0,1,0
14670860,2026-03-14T19:00:00,"EuroBasket, Women, Qualification, Gr. A",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,0,6,47,41,6,88,24,0,6,3,54,7,47,2.5416666666666665,2,27,23,4,8,8,0,0.54,0.5,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.7083333333333333,1.9583333333333333,1.7826086956521738,0.46,0.9583333333333334,0.5217391304347826,0.29268292682926833,0.34146341463414637,-0.25,0.7291666666666667,0.34782608695652173,6.0,16,17,19,-2,0.5,3,6,-3,1,0,1
14670892,2026-03-14T19:00:00,"EuroBasket, Women, Qualification, Gr. D",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-6,5,35,36,-1,71,24,-3,0,9,0,106,-106,4.416666666666667,0,24,24,0,3,7,-4,0.5,0.3,-1,1,0,1,0,1,2,12.0,0.08333333333333333,0.16666666666666666,1.4583333333333333,1.5,1.4583333333333333,0.5,1.0,0.08333333333333333,0.05714285714285714,0.11428571428571428,-0.04166666666666674,0.1736111111111111,0.125,6.0,10,11,5,6,0.7,4,3,1,1,0,0
14670921,2026-03-14T19:00:00,"EuroBasket, Women, Qualification, Gr. G",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-10,4,33,39,-6,72,24,-11,1,13,2,152,-150,6.416666666666667,4,21,25,-4,4,7,-3,0.45652173913043476,0.36363636363636365,-6,6,0,1,0,6,7,12.0,0.5,0.5833333333333334,1.375,1.625,1.5714285714285714,0.45652173913043476,0.875,0.5714285714285714,0.36363636363636365,0.42424242424242425,-0.25,0.7291666666666667,0.19047619047619047,6.0,14,10,15,-5,0.35714285714285715,6,9,-3,0,1,0
14698295,2026-03-14T19:00:00,Germany BBL,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-6,7,51,50,1,101,24,13,13,10,61,71,-10,5.5,2,31,30,1,9,6,3,0.5081967213114754,0.6,1,1,0,0,1,1,2,12.0,0.08333333333333333,0.16666666666666666,2.0833333333333335,2.125,1.6666666666666667,0.4918032786885246,1.25,0.06666666666666667,0.039999999999999994,0.07999999999999999,-0.04166666666666652,0.17361111111111108,0.2,6.0,21,24,17,7,0.5238095238095238,7,7,0,1,0,1
14821248,2026-03-14T19:00:00,Princ Caffe Superliga,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-13,-4,29,46,-17,75,24,-14,0,19,0,269,-269,11.208333333333334,0,18,22,-4,2,7,-5,0.45,0.2222222222222222,-17,17,0,1,0,17,18,12.0,1.4166666666666667,1.5,1.2083333333333333,1.9166666666666667,1.6111111111111112,0.45,0.75,1.8888888888888888,1.1724137931034484,1.2413793103448276,-0.7083333333333335,2.5625,0.1111111111111111,6.0,12,13,11,2,0.5833333333333334,5,4,1,0,1,1
15202965,2026-03-14T19:00:00,Brazil NBB,Brazil NBB,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,3,51,43,8,94,24,9,17,1,162,5,157,6.958333333333333,3,25,25,0,7,6,1,0.5,0.5384615384615384,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.7916666666666667,2.125,1.72,0.5,1.0416666666666667,0.64,0.3720930232558139,0.41860465116279066,-0.33333333333333326,1.0,0.24,6.0,18,15,20,-5,0.3888888888888889,4,5,-1,0,1,0
15327414,2026-03-14T19:00:00,"1. SKL, Women",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,3,41,33,8,74,24,5,8,3,94,9,85,4.291666666666667,4,23,24,-1,8,4,4,0.48936170212765956,0.6666666666666666,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.375,1.7083333333333333,1.375,0.5106382978723404,1.0,0.6666666666666667,0.4848484848484848,0.5454545454545454,-0.33333333333333326,1.0,0.16666666666666666,6.0,15,15,9,6,0.5333333333333333,6,3,3,0,1,0
15366271,2026-03-14T19:00:00,"Portugal Proliga, Relegation Round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-14,1,38,51,-13,89,24,-13,1,22,2,223,-221,9.375,1,22,33,-11,4,5,-1,0.4,0.4444444444444444,-13,13,0,1,0,13,14,12.0,1.0833333333333333,1.1666666666666667,1.5833333333333333,2.125,1.7272727272727273,0.4,0.9166666666666666,1.1818181818181819,0.6842105263157895,0.736842105263158,-0.5416666666666667,1.7986111111111114,0.18181818181818182,6.0,12,10,11,-1,0.4166666666666667,5,6,-1,0,1,1
15485273,2026-03-14T19:00:00,"ABA Liga, Championship Round",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,12,-1,55,44,11,99,24,13,17,0,265,0,265,11.041666666666666,0,37,23,14,4,7,-3,0.6166666666666667,0.36363636363636365,11,11,0,0,1,11,12,12.0,0.9166666666666666,1.0,1.8333333333333333,2.2916666666666665,1.9130434782608696,0.38333333333333336,0.9583333333333334,0.9565217391304348,0.5,0.5454545454545455,-0.45833333333333326,1.4583333333333333,0.30434782608695654,6.0,17,15,18,-3,0.47058823529411764,7,5,2,0,1,0
15540416,2026-03-14T19:00:00,"Slovenian Second Basketball League, Regular Season",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,6,38,27,11,65,24,11,11,1,117,1,116,4.916666666666667,2,27,19,8,5,5,0,0.5869565217391305,0.5,11,11,0,0,1,11,12,12.0,0.9166666666666666,1.0,1.125,1.5833333333333333,1.4210526315789473,0.41304347826086957,0.7916666666666666,1.1578947368421053,0.8148148148148148,0.8888888888888888,-0.45833333333333326,1.4583333333333333,0.2631578947368421,6.0,13,17,7,10,0.7692307692307693,7,3,4,1,0,1
15705003,2026-03-14T19:00:00,Croatian Premier League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,3,42,34,8,76,24,16,16,1,161,1,160,6.75,2,28,20,8,6,4,2,0.5833333333333334,0.6,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.4166666666666667,1.75,1.7,0.4166666666666667,0.8333333333333334,0.8,0.4705882352941176,0.5294117647058824,-0.33333333333333326,1.0,0.2,6.0,13,9,12,-3,0.46153846153846156,4,6,-2,1,0,0
15723318,2026-03-14T19:00:00,A1 Liga,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,-26,-6,34,66,-32,100,24,-27,-3,32,0,495,-495,20.625,0,22,32,-10,6,13,-7,0.4074074074074074,0.3157894736842105,-32,32,0,1,0,32,33,12.0,2.6666666666666665,2.75,1.4166666666666667,2.75,1.5454545454545454,0.4074074074074074,0.9166666666666666,2.909090909090909,1.8823529411764703,1.9411764705882353,-1.3333333333333333,6.416666666666666,0.2727272727272727,6.0,15,12,18,-6,0.4666666666666667,4,8,-4,0,1,1
15723320,2026-03-14T19:00:00,A1 Liga,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,4,2,38,32,6,70,24,3,12,1,148,0,148,6.166666666666667,0,21,22,-1,6,2,4,0.4883720930232558,0.75,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.3333333333333333,1.5833333333333333,1.4545454545454546,0.5116279069767442,0.9166666666666666,0.5454545454545454,0.375,0.43750000000000006,-0.25,0.7291666666666667,0.09090909090909091,6.0,8,6,9,-3,0.375,4,8,-4,0,1,0
15723321,2026-03-14T19:00:00,A1 Liga,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,1,-3,38,40,-2,78,24,-4,4,4,32,21,11,2.2083333333333335,5,22,25,-3,5,6,-1,0.46808510638297873,0.45454545454545453,-2,2,0,1,0,2,3,12.0,0.16666666666666666,0.25,1.5833333333333333,1.6666666666666667,1.7272727272727273,0.46808510638297873,0.9166666666666666,0.18181818181818182,0.10526315789473684,0.15789473684210528,-0.08333333333333348,0.27083333333333337,0.22727272727272727,6.0,11,8,12,-4,0.36363636363636365,3,7,-4,1,0,0
15736978,2026-03-14T19:00:00,"CN1 Basquetebol, 2ª Fase - Grupo Manutenção Sul",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,14,3,49,32,17,81,24,16,20,7,358,0,358,14.916666666666666,0,26,20,6,6,2,4,0.5652173913043478,0.75,17,17,0,0,1,17,18,12.0,1.4166666666666667,1.5,1.3333333333333333,2.0416666666666665,1.6,0.43478260869565216,0.8333333333333334,1.7,1.0625000000000002,1.125,-0.7083333333333333,2.5625,0.1,6.0,11,8,9,-1,0.45454545454545453,4,5,-1,0,1,1
14128471,2026-03-14T19:15:00,Iceland Basketball Premier League,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,0,-18,42,60,-18,102,24,-24,2,24,4,251,-247,10.625,3,27,36,-9,4,7,-3,0.42857142857142855,0.36363636363636365,-18,18,0,1,0,18,19,12.0,1.5,1.5833333333333333,1.75,2.5,1.5555555555555556,0.42857142857142855,1.125,1.3333333333333333,0.8571428571428571,0.9047619047619048,-0.75,2.770833333333333,0.14814814814814814,6.0,13,9,22,-13,0.3076923076923077,5,10,-5,1,0,0
14270263,2026-03-14T19:30:00,France Pro A,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-1,8,37,30,7,67,24,2,7,4,53,11,42,2.6666666666666665,5,21,29,-8,3,2,1,0.42,0.6,7,7,0,0,1,7,8,12.0,0.5833333333333334,0.6666666666666666,1.25,1.5416666666666667,1.0344827586206897,0.58,1.2083333333333333,0.48275862068965525,0.4666666666666667,0.5333333333333333,-0.29166666666666674,0.8611111111111112,0.06896551724137931,6.0,14,13,10,3,0.42857142857142855,4,2,2,1,0,0
14336880,2026-03-14T19:30:00,"Serie A2, Women, Group B",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-12,-2,31,45,-14,76,24,-23,-1,23,0,277,-277,11.541666666666666,0,23,30,-7,2,8,-6,0.4339622641509434,0.2,-14,14,0,1,0,14,15,12.0,1.1666666666666667,1.25,1.2916666666666667,1.875,1.3478260869565217,0.4339622641509434,0.9583333333333334,1.2173913043478262,0.9032258064516129,0.9677419354838709,-0.5833333333333333,1.9791666666666665,0.08695652173913043,6.0,13,11,13,-2,0.6153846153846154,5,5,0,1,0,0
14341739,2026-03-14T19:30:00,Serie A2,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,9,1,45,35,10,80,24,11,14,0,172,0,172,7.166666666666667,0,32,25,7,5,3,2,0.5614035087719298,0.625,10,10,0,0,1,10,11,12.0,0.8333333333333334,0.9166666666666666,1.4583333333333333,1.875,1.4,0.43859649122807015,1.0416666666666667,0.8,0.5714285714285715,0.6285714285714286,-0.41666666666666674,1.2986111111111112,0.12,6.0,9,9,8,1,0.4444444444444444,5,4,1,1,0,0
14343980,2026-03-14T19:30:00,Lega A Basket,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,3,3,45,39,6,84,24,-1,6,9,55,36,19,3.7916666666666665,2,23,24,-1,9,5,4,0.48936170212765956,0.6428571428571429,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.625,1.875,1.625,0.5106382978723404,1.0,0.5000000000000001,0.3076923076923077,0.358974358974359,-0.25,0.7291666666666667,0.20833333333333334,6.0,10,11,8,3,0.6,5,4,1,1,0,0
14374744,2026-03-14T19:30:00,"Segunda FEB, Group East",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-4,10,51,45,6,96,24,6,8,6,58,21,37,3.2916666666666665,2,28,30,-2,9,5,4,0.4827586206896552,0.6428571428571429,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.875,2.125,1.5,0.5172413793103449,1.25,0.39999999999999997,0.26666666666666666,0.3111111111111111,-0.25,0.7291666666666667,0.16666666666666666,6.0,19,20,17,3,0.47368421052631576,6,6,0,0,1,1
14441909,2026-03-14T19:30:00,NBA,NBA,men_or_open,San Antonio Spurs,Charlotte Hornets,1.0,1.0,0.0,2.0,7,6,59,46,13,105,24,13,18,0,218,0,218,9.083333333333334,0,33,19,14,6,9,-3,0.6346153846153846,0.4,13,13,0,0,1,13,14,12.0,1.0833333333333333,1.1666666666666667,1.9166666666666667,2.4583333333333335,2.4210526315789473,0.36538461538461536,0.7916666666666666,1.368421052631579,0.5652173913043478,0.6086956521739131,-0.5416666666666667,1.7986111111111114,0.47368421052631576,6.0,13,13,12,1,0.5384615384615384,8,8,0,1,0,0
14706462,2026-03-14T19:30:00,1st Division,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,11,-5,39,33,6,72,24,6,17,3,195,0,195,8.125,0,27,22,5,4,3,1,0.5510204081632653,0.5714285714285714,6,6,0,0,1,6,7,12.0,0.5,0.5833333333333334,1.375,1.625,1.5,0.4489795918367347,0.9166666666666666,0.5454545454545454,0.36363636363636365,0.42424242424242425,-0.25,0.7291666666666667,0.13636363636363635,6.0,11,12,10,2,0.5454545454545454,4,5,-1,1,0,0
14791961,2026-03-14T19:30:00,Belgian Basketball 2nd Division,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,9,1,46,36,10,82,24,8,13,3,151,5,146,6.5,1,25,23,2,6,7,-1,0.5208333333333334,0.46153846153846156,10,10,0,0,1,10,11,12.0,0.8333333333333334,0.9166666666666666,1.5,1.9166666666666667,1.565217391304348,0.4791666666666667,0.9583333333333334,0.8695652173913043,0.5555555555555556,0.611111111111111,-0.41666666666666674,1.2986111111111112,0.30434782608695654,6.0,15,19,13,6,0.5333333333333333,5,5,0,1,0,0
15179959,2026-03-14T19:30:00,"FIBA World Cup Qualification, Women, Group D",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,-15,3,35,47,-12,82,24,-19,4,21,4,288,-284,12.166666666666666,1,22,30,-8,3,6,-3,0.4230769230769231,0.3333333333333333,-12,12,0,1,0,12,13,12.0,1.0,1.0833333333333333,1.4583333333333333,1.9583333333333333,1.5909090909090908,0.4230769230769231,0.9166666666666666,1.0909090909090908,0.6857142857142857,0.7428571428571429,-0.5,1.625,0.13636363636363635,6.0,11,12,10,2,0.6363636363636364,6,3,3,1,0,0
15471517,2026-03-14T19:30:00,"Serie B, Group B",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,10,5,42,27,15,69,24,10,17,1,243,0,243,10.125,0,25,19,6,5,3,2,0.5681818181818182,0.625,15,15,0,0,1,15,16,12.0,1.25,1.3333333333333333,1.125,1.75,1.4210526315789473,0.4318181818181818,0.7916666666666666,1.5789473684210527,1.1111111111111112,1.1851851851851851,-0.625,2.1666666666666665,0.15789473684210525,6.0,13,11,9,2,0.5384615384615384,4,2,2,0,1,1
15677865,2026-03-14T19:30:00,"Bahrain Cup , Khalifa Bin Salman Cup",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-9,-3,34,46,-12,80,24,-15,-2,18,0,261,-261,10.875,0,27,31,-4,2,7,-5,0.46551724137931033,0.2222222222222222,-12,12,0,1,0,12,13,12.0,1.0,1.0833333333333333,1.4166666666666667,1.9166666666666667,1.2592592592592593,0.46551724137931033,1.125,0.8888888888888888,0.7058823529411764,0.7647058823529411,-0.5,1.625,0.07407407407407407,6.0,22,15,19,-4,0.36363636363636365,4,8,-4,1,0,0
14149281,2026-03-14T19:45:00,Belgian Basketball 2nd Division,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-1,-9,34,44,-10,78,24,-12,1,18,1,180,-179,7.541666666666667,2,24,29,-5,6,4,2,0.4528301886792453,0.6,-10,10,0,1,0,10,11,12.0,0.8333333333333334,0.9166666666666666,1.4166666666666667,1.8333333333333333,1.4166666666666667,0.4528301886792453,1.0,0.8333333333333334,0.5882352941176471,0.6470588235294117,-0.4166666666666665,1.298611111111111,0.25,6.0,14,10,12,-2,0.42857142857142855,3,5,-2,1,0,0
14149283,2026-03-14T20:00:00,Belgian Basketball 2nd Division,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-3,3,36,36,0,72,24,5,5,3,26,12,14,1.5833333333333333,4,22,19,3,3,4,-1,0.5365853658536586,0.42857142857142855,0,0,1,0,0,0,0,12.0,0.0,0.0,1.5,1.5,1.6363636363636365,0.5365853658536586,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,6.0,12,15,13,2,0.5833333333333334,9,5,4,0,1,1
14491563,2026-03-14T20:00:00,Liga ACB,LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-2,9,49,42,7,91,24,8,8,2,77,7,70,3.5,7,33,27,6,5,6,-1,0.55,0.45454545454545453,7,7,0,0,1,7,8,12.0,0.5833333333333334,0.6666666666666666,1.75,2.0416666666666665,1.5555555555555556,0.45,1.125,0.5185185185185185,0.33333333333333337,0.38095238095238093,-0.2916666666666665,0.8611111111111109,0.2222222222222222,6.0,19,16,12,4,0.5789473684210527,8,4,4,1,0,0
15707837,2026-03-14T20:00:00,"Serie B, LNP Cup,  Coppa Italia LNP 2026 Old Wild West - Serie B",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-7,16,40,31,9,71,24,5,12,11,88,69,19,6.541666666666667,1,25,23,2,5,4,1,0.5208333333333334,0.5555555555555556,9,9,0,0,1,9,10,12.0,0.75,0.8333333333333334,1.2916666666666667,1.6666666666666667,1.3478260869565217,0.4791666666666667,0.9583333333333334,0.782608695652174,0.5806451612903225,0.6451612903225806,-0.375,1.1458333333333335,0.17391304347826086,6.0,11,11,5,6,0.7272727272727273,6,2,4,0,1,0
15707876,2026-03-14T20:30:00,"Golden Square, Golden Square",LEAGUE_OTHER,men_or_open,TEAM_OTHER,Al Ahly SC,0.0,0.0,0.0,0.0,-5,-7,35,47,-12,82,24,-17,-2,20,0,239,-239,9.958333333333334,0,23,30,-7,6,8,-2,0.4339622641509434,0.42857142857142855,-12,12,0,1,0,12,13,12.0,1.0,1.0833333333333333,1.4583333333333333,1.9583333333333333,1.5217391304347827,0.4339622641509434,0.9583333333333334,1.0434782608695652,0.6857142857142857,0.7428571428571429,-0.5,1.625,0.2608695652173913,6.0,15,11,14,-3,0.5333333333333333,4,5,-1,1,0,0
15179923,2026-03-14T21:00:00,"FIBA World Cup Qualification, Women, Group B",LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,1.0,1.0,0.0,2.0,17,3,50,30,20,80,24,28,28,2,345,2,343,14.458333333333334,1,32,18,14,7,3,4,0.64,0.7,20,20,0,0,1,20,21,12.0,1.6666666666666667,1.75,1.25,2.0833333333333335,1.6666666666666667,0.36,0.75,2.2222222222222223,1.3333333333333335,1.4,-0.8333333333333335,3.2083333333333335,0.16666666666666666,6.0,14,12,12,0,0.5,4,5,-1,1,0,1
15545296,2026-03-14T21:30:00,"CN1 Basquetebol, 2ª Fase - Grupo Manutenção Norte",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,-6,5,31,32,-1,63,24,-2,4,7,9,63,-54,3.0,2,18,18,0,3,5,-2,0.5,0.375,-1,1,0,1,0,1,2,12.0,0.08333333333333333,0.16666666666666666,1.2916666666666667,1.3333333333333333,1.7222222222222223,0.5,0.75,0.1111111111111111,0.06451612903225806,0.12903225806451613,-0.04166666666666652,0.17361111111111108,0.16666666666666666,6.0,10,11,11,0,0.5,6,8,-2,1,0,1
15732992,2026-03-14T21:30:00,Regular season,Regular season,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,8,1,33,24,9,57,24,8,12,0,146,0,146,6.083333333333333,0,21,15,6,1,3,-2,0.5833333333333334,0.25,9,9,0,0,1,9,10,12.0,0.75,0.8333333333333334,1.0,1.375,1.6,0.4166666666666667,0.625,1.2,0.75,0.8333333333333334,-0.375,1.1458333333333335,0.2,6.0,16,16,11,5,0.625,5,3,2,0,1,0
15736474,2026-03-14T21:30:00,Regular season,Regular season,men_or_open,Louisiana Tech Bulldogs,Missouri State Bears,0.0,0.0,0.0,0.0,4,-1,26,23,3,49,24,-3,6,3,34,9,25,1.7916666666666667,5,13,15,-2,3,2,1,0.4642857142857143,0.6,3,3,0,0,1,3,4,12.0,0.25,0.3333333333333333,0.9583333333333334,1.0833333333333333,1.5333333333333334,0.5357142857142857,0.625,0.4,0.2608695652173913,0.34782608695652173,-0.12499999999999989,0.375,0.13333333333333333,6.0,8,8,8,0,0.5,6,4,2,0,1,0
14439263,2026-03-14T22:00:00,NBA,NBA,men_or_open,Boston Celtics,Washington Wizards,0.0,0.0,0.0,0.0,2,21,64,41,23,105,24,23,23,1,232,1,231,9.708333333333334,2,35,18,17,6,8,-2,0.660377358490566,0.42857142857142855,23,23,0,0,1,23,24,12.0,1.9166666666666667,2.0,1.7083333333333333,2.6666666666666665,2.2777777777777777,0.33962264150943394,0.75,2.5555555555555554,1.1219512195121952,1.1707317073170733,-0.9583333333333333,3.9166666666666665,0.4444444444444444,6.0,16,18,12,6,0.625,5,3,2,1,0,0
14635902,2026-03-14T22:00:00,NBA G League,NBA G League,men_or_open,Noblesville Boom,TEAM_OTHER,0.0,0.0,0.0,0.0,0,16,68,52,16,120,24,16,16,2,99,4,95,4.291666666666667,4,28,23,5,10,5,5,0.5490196078431373,0.6666666666666666,16,16,0,0,1,16,17,12.0,1.3333333333333333,1.4166666666666667,2.1666666666666665,2.8333333333333335,2.260869565217391,0.45098039215686275,0.9583333333333334,1.391304347826087,0.6153846153846154,0.653846153846154,-0.666666666666667,2.3611111111111116,0.21739130434782608,6.0,17,22,10,12,0.6470588235294118,7,3,4,1,0,1
15686403,2026-03-14T22:00:00,Superliga,Superliga,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,7,6,46,33,13,79,24,6,13,0,203,0,203,8.458333333333334,0,25,23,2,6,4,2,0.5208333333333334,0.6,13,13,0,0,1,13,14,12.0,1.0833333333333333,1.1666666666666667,1.375,1.9166666666666667,1.434782608695652,0.4791666666666667,0.9583333333333334,1.1304347826086956,0.7878787878787878,0.8484848484848485,-0.5416666666666667,1.7986111111111114,0.17391304347826086,6.0,17,18,14,4,0.5294117647058824,6,3,3,0,1,0
15686404,2026-03-14T22:00:00,Superliga,Superliga,men_or_open,Diablos de Miranda,TEAM_OTHER,0.5,0.0,0.5,0.5,-3,-2,40,45,-5,85,24,-2,3,9,3,95,-92,4.083333333333333,1,24,29,-5,7,5,2,0.4528301886792453,0.5833333333333334,-5,5,0,1,0,5,6,12.0,0.4166666666666667,0.5,1.6666666666666667,1.875,1.6666666666666667,0.4528301886792453,1.0,0.4166666666666667,0.25,0.3,-0.20833333333333326,0.6041666666666666,0.2916666666666667,6.0,16,12,15,-3,0.3125,3,5,-2,1,0,1
15587267,2026-03-14T22:15:00,Mexico LNBP Women,LEAGUE_OTHER,women,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,1,12,53,40,13,93,24,15,15,3,112,10,102,5.083333333333333,4,31,25,6,6,4,2,0.5535714285714286,0.6,13,13,0,0,1,13,14,12.0,1.0833333333333333,1.1666666666666667,1.6666666666666667,2.2083333333333335,1.6,0.44642857142857145,1.0416666666666667,1.04,0.6499999999999999,0.7000000000000001,-0.5416666666666667,1.7986111111111114,0.16,6.0,15,18,11,7,0.6666666666666666,6,4,2,1,0,1
15202966,2026-03-14T22:30:00,Brazil NBB,Brazil NBB,men_or_open,TEAM_OTHER,TEAM_OTHER,1.0,0.0,1.0,1.0,-3,6,34,31,3,65,24,0,3,5,12,40,-28,2.1666666666666665,2,17,17,0,3,4,-1,0.5,0.42857142857142855,3,3,0,0,1,3,4,12.0,0.25,0.3333333333333333,1.2916666666666667,1.4166666666666667,1.8235294117647058,0.5,0.7083333333333334,0.35294117647058826,0.1935483870967742,0.25806451612903225,-0.125,0.375,0.23529411764705882,6.0,10,11,8,3,0.6,4,3,1,1,0,0
15686406,2026-03-14T23:00:00,Superliga,Superliga,men_or_open,TEAM_OTHER,Pioneros del Avila,1.0,1.0,0.0,2.0,2,-6,43,47,-4,90,24,-2,3,6,11,57,-46,2.8333333333333335,4,27,31,-4,4,3,1,0.46551724137931033,0.5714285714285714,-4,4,0,1,0,4,5,12.0,0.3333333333333333,0.4166666666666667,1.7916666666666667,1.9583333333333333,1.5925925925925926,0.46551724137931033,1.125,0.2962962962962963,0.18604651162790695,0.23255813953488372,-0.16666666666666652,0.48611111111111105,0.14814814814814814,6.0,19,15,17,-2,0.42105263157894735,5,7,-2,0,1,1
15546550,2026-03-14T23:40:00,"Champions League Americas, Knockout stage",LEAGUE_OTHER,men_or_open,TEAM_OTHER,TEAM_OTHER,0.0,0.0,0.0,0.0,5,3,44,36,8,80,24,11,11,1,140,2,138,5.916666666666667,2,28,21,7,3,9,-6,0.5714285714285714,0.25,8,8,0,0,1,8,9,12.0,0.6666666666666666,0.75,1.5,1.8333333333333333,1.7142857142857142,0.42857142857142855,0.875,0.7619047619047619,0.4444444444444444,0.5,-0.33333333333333326,1.0,0.42857142857142855,6.0,13,11,14,-3,0.46153846153846156,9,12,-3,1,0,1
